State,Crop,Season,Year,Area_Hectares,Rainfall_mm,Fertilizer_kg_per_ha,Avg_Temp_C,Irrigation_pct,Yield_kg_per_ha
West Bengal,Rice,Kharif,2003,702.59,1296.52,114.22,26.66,34.83,1416.99
West Bengal,Rice,Kharif,2002,164.38,376.7,336.28,20.85,73.14,1617.83
West Bengal,Rice,Kharif,2001,386.23,462.24,202.66,27.3,91.37,1448.37
West Bengal,Rice,Kharif,2000,1813.08,1720.63,230.87,29.58,37.39,2433.86
West Bengal,Wheat,Rabi,2006,281.15,1717.78,144.12,26.85,28.6,1895.2
West Bengal,Wheat,Rabi,2007,4438.49,1394.66,99.4,29.32,43.45,1926.56
West Bengal,Wheat,Rabi,2008,932.25,1588.77,171.06,25.97,32.74,2303.41
West Bengal,Wheat,Rabi,2009,1847.49,1727.41,333.89,20.9,33.3,2700.06
West Bengal,Wheat,Rabi,2010,4320.24,889.14,51.31,23.48,64.82,1574.75
West Bengal,Wheat,Rabi,2011,597.18,1683.14,275.34,29.8,77.69,3451.52
West Bengal,Wheat,Rabi,2012,2172.83,1437.68,161.54,22.88,74.68,2765.35
West Bengal,Wheat,Rabi,2013,1779.95,1682.59,329.89,22.84,79.87,3615.12
West Bengal,Wheat,Rabi,2014,2193.72,1676.29,185.04,32.89,55.02,2502.69
West Bengal,Wheat,Rabi,2015,2155.88,1433.24,231.52,31.77,41.17,2599.33
West Bengal,Wheat,Rabi,2016,2433.1,366.59,295.26,37.8,50.52,2070.06
West Bengal,Wheat,Rabi,2017,3949.93,680.83,279.09,31.76,44.21,2579.55
West Bengal,Wheat,Rabi,2005,2750.17,520.91,185.77,35.62,51.59,1840.32
West Bengal,Wheat,Rabi,2004,999.79,1171.66,201.79,25.97,28.97,2713.21
West Bengal,Wheat,Rabi,2003,2112.71,409.14,79.63,26.32,42.9,1236.04
West Bengal,Wheat,Rabi,2002,3801.4,1095.37,261.23,23.2,90.64,3862.31
West Bengal,Wheat,Rabi,2001,2673.94,1546.99,159.51,20.0,70.53,2930.03
West Bengal,Wheat,Rabi,2000,1004.37,1241.06,343.83,27.29,81.31,3979.45
West Bengal,Maize,Kharif,2006,2563.53,1043.76,329.13,35.8,78.94,2559.51
West Bengal,Maize,Kharif,2007,1158.29,965.88,195.26,34.63,87.2,1755.2
West Bengal,Maize,Kharif,2008,2102.37,326.56,308.53,21.49,66.64,1459.73
West Bengal,Maize,Kharif,2009,4930.5,451.04,177.11,24.14,87.88,1401.53
West Bengal,Maize,Kharif,2010,4353.23,656.55,74.36,30.54,45.23,1083.3
West Bengal,Maize,Kharif,2011,710.33,1329.56,113.71,35.15,24.39,1501.99
West Bengal,Maize,Kharif,2012,1116.64,1797.84,179.92,32.06,33.7,2071.4
West Bengal,Maize,Kharif,2013,1606.66,1543.35,231.03,25.78,61.82,2525.96
West Bengal,Maize,Kharif,2014,2904.97,548.3,170.82,24.87,50.07,1351.08
West Bengal,Maize,Kharif,2015,4704.56,740.51,174.71,33.74,60.95,1888.43
West Bengal,Maize,Kharif,2016,2757.79,380.01,169.58,23.41,94.95,1571.31
West Bengal,Maize,Kharif,2017,3397.36,811.37,213.06,34.81,86.25,2104.46
West Bengal,Maize,Kharif,2005,843.95,809.36,150.57,18.84,64.87,1697.44
West Bengal,Maize,Kharif,2004,3713.18,1241.55,162.69,20.82,73.2,2528.74
West Bengal,Maize,Kharif,2003,4280.1,1328.78,55.36,22.32,25.21,1598.55
West Bengal,Maize,Kharif,2002,597.37,1557.51,216.65,31.8,92.86,2996.59
West Bengal,Maize,Kharif,2001,464.22,1651.84,87.83,25.86,83.86,2119.31
West Bengal,Maize,Kharif,2000,2990.82,1362.22,299.83,20.43,80.76,3500.92
West Bengal,Maize,Rabi,2006,2432.32,975.94,177.17,28.18,90.88,2095.28
West Bengal,Maize,Rabi,2007,942.44,1386.2,293.67,31.58,65.52,2548.44
West Bengal,Maize,Rabi,2008,2845.82,1591.4,296.49,20.45,83.64,2453.9
West Bengal,Maize,Rabi,2009,4355.35,948.04,292.51,23.27,20.29,1712.93
West Bengal,Maize,Rabi,2010,2502.52,450.34,276.31,23.52,53.27,1473.08
West Bengal,Maize,Rabi,2011,3918.38,527.38,244.15,36.35,70.99,1592.87
West Bengal,Maize,Rabi,2012,4064.56,463.46,125.22,35.89,73.63,1401.98
West Bengal,Maize,Rabi,2013,2100.29,366.83,285.33,31.57,55.46,1631.17
West Bengal,Maize,Rabi,2014,4503.81,804.24,138.3,35.46,79.77,1581.22
West Bengal,Maize,Rabi,2015,1114.6,1284.34,165.51,34.73,91.25,2445.16
West Bengal,Maize,Rabi,2016,4037.9,866.32,286.61,25.03,32.53,1941.52
West Bengal,Maize,Rabi,2017,4522.62,658.48,111.95,37.4,21.88,1108.91
West Bengal,Maize,Rabi,2005,3939.62,782.05,61.25,36.36,30.47,997.25
West Bengal,Maize,Rabi,2004,372.7,374.88,84.67,19.43,77.04,1197.68
West Bengal,Maize,Rabi,2003,2453.55,814.34,175.51,36.58,88.31,2195.29
West Bengal,Maize,Rabi,2002,1632.26,871.66,234.11,30.47,56.13,2185.12
West Bengal,Maize,Rabi,2001,2033.26,1779.27,296.34,26.7,74.55,3002.72
West Bengal,Maize,Rabi,2000,1794.53,904.46,54.96,34.3,46.94,1372.74
West Bengal,Soybean,Kharif,2006,2923.07,410.94,102.5,35.79,65.65,400.22
West Bengal,Soybean,Kharif,2007,4298.86,1797.92,238.89,33.9,78.63,994.8
West Bengal,Soybean,Kharif,2008,1808.93,1161.41,299.92,31.76,21.59,826.49
West Bengal,Soybean,Kharif,2009,1203.21,1658.23,61.07,22.4,43.22,602.1
West Bengal,Soybean,Kharif,2010,3103.58,1101.15,115.48,21.28,37.76,574.85
West Bengal,Soybean,Kharif,2011,4740.63,995.8,67.64,32.59,44.66,587.76
West Bengal,Soybean,Kharif,2012,3284.77,719.39,221.22,33.44,89.6,817.48
West Bengal,Soybean,Kharif,2013,2348.12,1690.76,320.42,19.8,29.89,910.25
West Bengal,Soybean,Kharif,2014,2502.77,459.93,153.67,20.97,67.7,650.01
West Bengal,Soybean,Kharif,2015,4288.52,476.19,256.87,26.18,35.46,544.76
West Bengal,Soybean,Kharif,2016,2043.63,413.94,258.62,23.05,43.36,772.72
West Bengal,Soybean,Kharif,2017,2868.69,915.74,107.76,32.9,29.53,600.15
West Bengal,Soybean,Kharif,2005,564.18,1365.22,112.65,24.14,55.64,955.96
West Bengal,Soybean,Kharif,2004,3135.99,1266.59,264.22,23.85,44.17,1053.25
West Bengal,Soybean,Kharif,2003,2218.09,761.19,345.48,34.28,32.35,827.61
West Bengal,Soybean,Kharif,2002,2690.02,1586.99,271.03,22.31,49.95,1132.23
West Bengal,Soybean,Kharif,2001,2564.08,1515.31,301.74,36.19,58.19,1213.84
West Bengal,Soybean,Kharif,2000,2848.18,673.04,179.52,30.68,39.27,712.07
West Bengal,Sugarcane,Whole Year,2006,308.32,315.35,56.65,18.17,28.28,18258.61
West Bengal,Sugarcane,Whole Year,2007,4934.64,759.01,88.23,28.91,84.35,37113.61
West Bengal,Sugarcane,Whole Year,2008,3406.4,744.12,218.48,32.3,74.61,53830.09
West Bengal,Sugarcane,Whole Year,2009,4357.02,1168.4,178.96,30.83,81.37,63795.67
West Bengal,Sugarcane,Whole Year,2010,77.98,1788.0,104.87,27.4,85.4,54193.03
West Bengal,Sugarcane,Whole Year,2011,706.28,892.61,103.14,25.27,48.01,34435.15
West Bengal,Sugarcane,Whole Year,2012,4966.2,1792.22,84.44,32.52,23.88,37876.85
West Bengal,Sugarcane,Whole Year,2013,1240.65,1073.32,220.91,22.43,76.75,63614.93
West Bengal,Sugarcane,Whole Year,2014,1582.29,1683.2,247.02,26.73,79.24,70540.32699999999
West Bengal,Sugarcane,Whole Year,2015,1731.59,1703.93,99.42,18.84,54.05,52964.03
West Bengal,Sugarcane,Whole Year,2016,4015.99,1457.5,325.86,28.66,27.5,70540.32699999999
West Bengal,Sugarcane,Whole Year,2017,511.97,558.99,53.69,29.87,86.51,36531.63
West Bengal,Sugarcane,Whole Year,2005,3369.78,1773.06,68.91,36.06,81.06,56068.18
West Bengal,Sugarcane,Whole Year,2004,4409.71,1436.49,219.04,20.4,59.9,67215.36
West Bengal,Sugarcane,Whole Year,2003,1816.14,1488.33,277.44,36.21,21.11,61273.1
West Bengal,Sugarcane,Whole Year,2002,452.33,331.27,238.62,30.59,94.02,49285.51
West Bengal,Sugarcane,Whole Year,2001,2020.31,797.86,237.33,34.51,90.26,65662.32
West Bengal,Sugarcane,Whole Year,2000,3192.83,1584.45,197.18,22.33,32.73,66378.07
West Bengal,Cotton,Kharif,2006,50.78,1377.36,83.33,22.88,42.34,216.94
West Bengal,Cotton,Kharif,2007,3389.64,383.46,87.18,27.98,45.27,175.17
West Bengal,Cotton,Kharif,2008,1514.28,400.54,318.72,31.84,29.12,218.01
West Bengal,Cotton,Kharif,2009,3523.57,1434.5,283.99,27.56,52.24,491.51
West Bengal,Cotton,Kharif,2010,104.59,1689.84,230.99,22.06,88.97,492.58
West Bengal,Cotton,Kharif,2011,4123.99,646.41,79.53,37.59,42.2,189.6
West Bengal,Cotton,Kharif,2012,4360.91,306.19,56.31,27.32,37.9,146.89
West Bengal,Cotton,Kharif,2013,433.55,543.94,166.41,21.71,79.42,314.39
West Bengal,Cotton,Kharif,2014,2109.55,440.15,195.3,19.82,29.67,222.69
West Bengal,Cotton,Kharif,2015,4626.83,1539.39,150.22,23.45,61.19,359.29
West Bengal,Cotton,Kharif,2016,3623.17,1790.06,89.47,18.99,72.08,349.41
West Bengal,Cotton,Kharif,2017,3408.39,1731.02,203.3,36.28,92.59,498.05
West Bengal,Cotton,Kharif,2005,4243.43,764.64,108.86,28.96,53.98,281.23
West Bengal,Cotton,Kharif,2004,520.18,781.15,166.15,30.45,31.86,254.93
West Bengal,Cotton,Kharif,2003,4309.99,971.31,325.11,27.36,40.63,384.58
West Bengal,Cotton,Kharif,2002,1989.05,1183.91,132.71,21.5,78.1,409.79
West Bengal,Cotton,Kharif,2001,4736.62,450.66,96.68,37.2,22.83,174.62
West Bengal,Cotton,Kharif,2000,4696.01,775.42,246.29,19.6,38.17,363.97
West Bengal,Mustard,Rabi,2006,3879.71,1093.03,328.39,26.58,85.24,1293.9
West Bengal,Mustard,Rabi,2007,4801.18,793.71,315.78,34.95,35.8,842.2
West Bengal,Mustard,Rabi,2008,3140.24,409.02,301.01,21.49,25.31,682.17
West Bengal,Mustard,Rabi,2009,4281.84,1761.36,181.85,19.21,76.18,903.33
West Bengal,Mustard,Rabi,2010,2847.61,971.84,142.78,28.05,45.4,771.4
West Bengal,Mustard,Rabi,2011,4390.4,1115.32,121.48,35.02,61.79,960.05
West Bengal,Mustard,Rabi,2012,1073.86,1235.26,157.32,34.89,54.0,903.84
West Bengal,Mustard,Rabi,2013,2010.32,1774.86,292.54,21.2,40.83,1176.82
West Bengal,Mustard,Rabi,2014,1682.59,1275.55,277.1,32.99,58.24,1211.41
West Bengal,Mustard,Rabi,2015,663.21,1146.66,335.69,33.86,63.4,1435.17
West Bengal,Mustard,Rabi,2016,3251.69,1695.84,178.5,24.63,93.29,1185.89
West Bengal,Mustard,Rabi,2017,2345.71,922.62,94.73,37.16,50.32,772.68
West Bengal,Mustard,Rabi,2005,4382.88,584.03,214.36,18.48,77.32,998.6
West Bengal,Mustard,Rabi,2004,306.02,616.56,72.3,23.78,67.06,681.1
West Bengal,Mustard,Rabi,2003,2852.62,1218.22,214.78,23.46,38.34,963.08
West Bengal,Mustard,Rabi,2002,927.19,1609.55,272.82,31.19,50.51,1318.86
West Bengal,Mustard,Rabi,2001,1346.78,1769.18,289.17,24.04,83.57,1443.25
West Bengal,Mustard,Rabi,2000,2161.44,578.93,83.32,32.46,40.06,614.73
West Bengal,Chickpea,Rabi,2006,4109.29,1793.41,72.99,27.46,80.15,673.04
West Bengal,Chickpea,Rabi,2007,1777.52,980.78,228.49,37.48,44.57,730.55
West Bengal,Chickpea,Rabi,2008,4619.56,704.04,346.1506,31.41,54.76,621.04
West Bengal,Chickpea,Rabi,2009,1407.16,470.33,84.22,24.95,77.21,452.53
West Bengal,Chickpea,Rabi,2010,3059.46,453.88,305.67,30.03,92.06,654.0
West Bengal,Chickpea,Rabi,2011,2395.23,1272.75,58.48,18.3,29.71,529.1
West Bengal,Chickpea,Rabi,2012,1295.74,944.32,196.23,20.76,70.5,663.15
West Bengal,Chickpea,Rabi,2013,117.62,416.47,167.51,21.08,48.26,482.12
West Bengal,Chickpea,Rabi,2014,3159.5,1120.86,119.35,24.88,66.05,732.77
West Bengal,Chickpea,Rabi,2015,2789.33,843.44,159.52,35.59,22.94,563.39
West Bengal,Chickpea,Rabi,2016,4940.51,1296.56,254.34,18.76,65.41,917.69
West Bengal,Chickpea,Rabi,2017,1425.71,1635.47,215.0,26.27,25.45,758.77
West Bengal,Chickpea,Rabi,2005,3584.9,1354.28,234.21,28.21,52.53,815.87
West Bengal,Chickpea,Rabi,2004,4709.23,1183.19,143.36,26.99,80.43,906.14
West Bengal,Chickpea,Rabi,2003,850.0,739.25,253.85,24.31,79.44,874.6
West Bengal,Chickpea,Rabi,2002,388.34,318.89,319.47,29.63,46.39,555.17
West Bengal,Chickpea,Rabi,2001,1201.34,1225.33,202.7,37.83,93.74,1011.7
West Bengal,Chickpea,Rabi,2000,2481.15,1323.72,80.47,24.57,25.65,696.4
West Bengal,Groundnut,Kharif,2006,413.14,593.76,195.58,33.7,56.41,849.66
West Bengal,Groundnut,Kharif,2007,2773.96,706.9,234.48,37.54,28.35,893.31
West Bengal,Groundnut,Kharif,2008,1100.02,1009.64,340.58,33.44,87.37,1802.27
West Bengal,Groundnut,Kharif,2009,3891.89,1102.61,289.25,29.92,43.59,1485.17
West Bengal,Groundnut,Kharif,2010,2827.5,1100.26,297.04,37.63,50.83,1454.87
West Bengal,Groundnut,Kharif,2011,3895.32,857.13,61.82,25.26,65.8,874.97
West Bengal,Groundnut,Kharif,2012,640.29,1686.05,73.3,36.6,73.04,1026.58
West Bengal,Groundnut,Kharif,2013,3717.01,1202.21,251.49,25.78,56.59,1349.42
West Bengal,Groundnut,Kharif,2014,4949.84,620.88,175.36,23.84,77.38,988.9
West Bengal,Groundnut,Kharif,2015,452.88,317.15,178.24,26.21,94.13,977.36
West Bengal,Groundnut,Kharif,2016,2375.52,684.63,317.37,27.82,64.94,1318.82
West Bengal,Groundnut,Kharif,2017,4723.91,1184.26,153.35,30.51,88.28,1423.42
West Bengal,Groundnut,Kharif,2005,1406.25,1057.68,337.61,21.45,73.97,2012.5
West Bengal,Groundnut,Kharif,2004,1788.54,770.82,255.26,22.31,51.47,1373.94
West Bengal,Groundnut,Kharif,2003,981.46,312.46,341.02,26.63,92.7,1210.13
West Bengal,Groundnut,Kharif,2002,1044.82,1485.11,285.11,20.25,88.4,1886.86
West Bengal,Groundnut,Kharif,2001,1013.42,1219.47,345.69,35.65,91.74,2036.54
West Bengal,Groundnut,Kharif,2000,982.32,1050.74,287.97,21.0,69.48,1758.6
West Bengal,Bajra,Kharif,2006,1651.71,811.8,248.58,27.34,80.9,867.62
West Bengal,Bajra,Kharif,2007,367.96,591.08,246.84,35.1,38.95,574.36
West Bengal,Bajra,Kharif,2008,1669.6,1105.68,113.47,34.22,78.02,749.38
West Bengal,Bajra,Kharif,2009,3885.4,805.99,239.93,19.0,65.65,722.87
West Bengal,Bajra,Kharif,2010,805.63,1545.87,156.63,23.63,83.07,907.96
West Bengal,Bajra,Kharif,2011,1881.52,727.2,323.53,33.02,24.79,667.34
West Bengal,Bajra,Kharif,2012,3587.7,1090.95,320.26,24.26,63.06,731.2
West Bengal,Bajra,Kharif,2013,2307.72,608.44,276.71,27.03,91.89,895.66
West Bengal,Bajra,Kharif,2014,1341.0,1324.12,332.22,31.27,85.35,1226.16
West Bengal,Bajra,Kharif,2015,3020.61,534.39,210.66,22.61,75.78,761.03
West Bengal,Bajra,Kharif,2016,2663.89,916.84,130.64,37.97,25.38,636.45
West Bengal,Bajra,Kharif,2017,1109.11,1758.06,92.84,20.02,28.42,669.99
West Bengal,Bajra,Kharif,2005,2886.98,1471.46,160.0,37.56,52.58,868.64
West Bengal,Bajra,Kharif,2004,3411.23,1548.34,187.63,29.87,40.05,797.65
West Bengal,Bajra,Kharif,2003,3247.29,1778.96,64.72,35.73,62.17,620.08
West Bengal,Bajra,Kharif,2002,948.41,666.68,299.85,30.29,88.49,1001.4
West Bengal,Bajra,Kharif,2001,1198.24,481.71,51.83,28.16,94.87,494.06
West Bengal,Bajra,Kharif,2000,4390.45,1472.58,54.62,34.34,42.54,736.02
Bihar,Rice,Kharif,2006,790.88,639.5,190.57,26.5,41.67,788.32
Bihar,Rice,Kharif,2007,4951.04,1466.69,138.78,22.9,36.32,876.76
Bihar,Rice,Kharif,2008,726.64,1127.0,231.62,32.11,71.02,1192.6
Bihar,Rice,Kharif,2009,3423.5,824.17,113.79,25.49,40.41,668.67
Bihar,Rice,Kharif,2010,487.15,1545.21,305.93,22.4,24.86,1147.92
Bihar,Rice,Kharif,2011,1997.51,396.2,117.88,33.86,80.33,719.72
Bihar,Rice,Kharif,2012,1075.07,803.87,90.27,19.48,94.41,957.64
Bihar,Rice,Kharif,2013,3839.22,1560.12,292.01,18.33,34.01,1537.33
Bihar,Rice,Kharif,2014,3291.78,863.64,344.74,31.31,91.74,1523.43
Bihar,Rice,Kharif,2015,1640.69,1784.35,97.31,28.33,79.46,1101.3
Bihar,Rice,Kharif,2016,2191.58,1002.13,345.91,26.51,65.31,1328.31
Bihar,Rice,Kharif,2017,130.04,1187.5,53.8,18.02,66.21,1093.96
Bihar,Rice,Kharif,2005,985.63,587.83,245.98,19.07,43.51,956.96
Bihar,Rice,Kharif,2004,3325.74,1381.7,126.57,19.78,25.9,883.01
Bihar,Rice,Kharif,2003,2159.45,1718.77,115.32,23.13,27.57,1087.37
Bihar,Rice,Kharif,2002,3232.51,1591.7,195.93,20.69,41.71,1349.35
Bihar,Rice,Kharif,2001,3329.03,1219.68,209.3,31.66,67.8,1504.26
Bihar,Rice,Kharif,2000,3904.08,673.06,253.45,36.04,48.93,1176.19
Bihar,Wheat,Rabi,2006,3906.57,1387.18,67.86,29.63,29.76,898.59
Bihar,Wheat,Rabi,2007,222.78,1112.46,166.35,20.02,80.14,1773.43
Bihar,Wheat,Rabi,2008,4579.63,1434.89,296.73,22.33,39.77,1922.95
Bihar,Wheat,Rabi,2009,4742.19,1375.26,314.44,30.77,49.07,1836.96
Bihar,Wheat,Rabi,2010,2157.52,412.98,59.44,31.91,52.88,848.4
Bihar,Wheat,Rabi,2011,1423.01,1013.84,191.23,25.77,81.55,1975.15
Bihar,Wheat,Rabi,2012,2283.26,1205.47,318.66,35.32,86.78,2228.68
Bihar,Wheat,Rabi,2013,4551.33,1273.86,74.51,20.71,31.68,1072.71
Bihar,Wheat,Rabi,2014,3170.59,1403.12,307.89,36.81,35.13,1753.76
Bihar,Wheat,Rabi,2015,1825.87,1672.0,222.53,32.76,56.76,1767.67
Bihar,Wheat,Rabi,2016,192.85,396.29,211.38,32.38,36.15,1072.68
Bihar,Wheat,Rabi,2017,2088.89,1419.63,171.21,31.57,77.3,2002.49
Bihar,Wheat,Rabi,2005,4960.04,818.09,173.31,21.31,35.31,1332.79
Bihar,Wheat,Rabi,2004,2003.29,569.77,135.53,27.1,41.8,1062.32
Bihar,Wheat,Rabi,2003,1206.22,1403.98,52.35,28.78,79.53,1567.14
Bihar,Wheat,Rabi,2002,3361.06,1282.54,183.75,24.93,82.69,1841.85
Bihar,Wheat,Rabi,2001,3804.31,781.88,80.91,19.44,27.07,953.99
Bihar,Wheat,Rabi,2000,1717.79,1429.8,138.3,33.27,75.91,1894.88
Bihar,Maize,Kharif,2006,1266.84,1393.23,274.33,25.95,35.78,1444.98
Bihar,Maize,Kharif,2007,3216.1,559.38,254.83,26.54,64.36,1042.91
Bihar,Maize,Kharif,2008,3683.62,1072.42,294.2,32.44,66.13,1595.03
Bihar,Maize,Kharif,2009,4682.73,505.45,196.47,23.18,76.59,946.82
Bihar,Maize,Kharif,2010,3622.07,511.33,313.11,21.62,79.79,1013.38
Bihar,Maize,Kharif,2011,833.28,551.42,248.57,29.01,29.16,858.97
Bihar,Maize,Kharif,2012,607.85,408.47,273.13,32.24,24.38,768.04
Bihar,Maize,Kharif,2013,4523.54,1660.68,259.47,36.52,80.86,1796.03
Bihar,Maize,Kharif,2014,4151.27,1154.56,141.82,22.36,44.54,1066.38
Bihar,Maize,Kharif,2015,1330.27,1002.09,119.92,29.77,89.24,1318.53
Bihar,Maize,Kharif,2016,3753.04,1299.64,224.82,27.76,33.99,1343.75
Bihar,Maize,Kharif,2017,501.98,1425.02,102.68,25.44,22.12,1031.49
Bihar,Maize,Kharif,2005,728.49,559.81,66.32,31.13,82.78,904.58
Bihar,Maize,Kharif,2004,1106.07,788.09,95.22,30.41,51.49,905.69
Bihar,Maize,Kharif,2003,3085.75,1442.51,213.71,30.55,90.14,1688.93
Bihar,Maize,Kharif,2002,3602.63,1216.96,103.56,25.52,55.09,1103.72
Bihar,Maize,Kharif,2001,2125.98,567.41,327.33,33.25,56.1,1349.46
Bihar,Maize,Kharif,2000,724.06,675.56,212.81,33.98,22.72,1024.06
Bihar,Maize,Rabi,2006,4920.89,982.36,157.77,23.85,33.08,991.7
Bihar,Maize,Rabi,2007,4127.8,1021.58,252.21,26.7,61.9,1358.61
Bihar,Maize,Rabi,2008,337.33,1344.4,65.85,34.34,81.87,1037.2
Bihar,Maize,Rabi,2009,2432.49,1194.99,136.21,29.85,42.33,1002.64
Bihar,Maize,Rabi,2010,324.68,303.79,80.35,33.85,92.11,702.32
Bihar,Maize,Rabi,2011,776.9,1126.55,93.4,30.22,89.99,958.1
Bihar,Maize,Rabi,2012,1018.71,1446.85,57.05,25.51,28.31,794.15
Bihar,Maize,Rabi,2013,1897.86,926.28,140.18,31.13,88.91,1202.65
Bihar,Maize,Rabi,2014,2032.95,588.51,131.22,35.08,62.87,804.45
Bihar,Maize,Rabi,2015,2276.15,717.74,332.95,35.68,26.29,1116.47
Bihar,Maize,Rabi,2016,2607.43,637.59,173.23,35.54,59.56,925.38
Bihar,Maize,Rabi,2017,4011.61,1236.78,190.42,22.35,45.07,1307.42
Bihar,Maize,Rabi,2005,4801.22,1080.13,170.21,28.43,78.42,1346.59
Bihar,Maize,Rabi,2004,2945.43,1297.81,263.82,35.64,47.84,1571.1
Bihar,Maize,Rabi,2003,423.01,1737.52,180.5,30.47,69.97,1390.48
Bihar,Maize,Rabi,2002,3787.96,1505.63,215.89,27.77,28.55,1405.75
Bihar,Maize,Rabi,2001,465.56,809.35,143.25,37.07,78.77,1258.91
Bihar,Maize,Rabi,2000,878.47,1767.69,162.51,20.14,57.03,1712.93
Bihar,Soybean,Kharif,2006,4376.29,1630.94,53.29,35.73,40.36,384.18
Bihar,Soybean,Kharif,2007,2893.45,1519.68,285.89,35.8,61.46,758.71
Bihar,Soybean,Kharif,2008,4839.85,1794.22,84.96,34.99,57.49,512.72
Bihar,Soybean,Kharif,2009,327.03,1059.69,311.27,22.27,51.98,573.94
Bihar,Soybean,Kharif,2010,4700.43,942.85,157.51,26.81,58.96,534.47
Bihar,Soybean,Kharif,2011,2287.91,1526.22,210.12,24.77,69.35,690.72
Bihar,Soybean,Kharif,2012,3602.73,1137.07,66.98,21.4,41.4,438.87
Bihar,Soybean,Kharif,2013,140.83,1433.52,129.6,24.2,59.59,493.39
Bihar,Soybean,Kharif,2014,1118.83,1626.71,75.61,26.89,83.71,473.08
Bihar,Soybean,Kharif,2015,2132.76,1360.04,341.98,35.86,45.68,776.15
Bihar,Soybean,Kharif,2016,4991.08,305.26,58.29,34.48,34.96,259.06
Bihar,Soybean,Kharif,2017,3140.46,656.43,200.98,36.52,81.13,511.43
Bihar,Soybean,Kharif,2005,1649.79,1773.4,262.59,19.25,22.64,647.4
Bihar,Soybean,Kharif,2004,959.51,1067.23,77.98,36.42,45.8,419.08
Bihar,Soybean,Kharif,2003,4545.25,1717.31,51.84,27.28,21.85,396.08
Bihar,Soybean,Kharif,2002,420.97,465.42,165.05,36.8,71.97,461.71
Bihar,Soybean,Kharif,2001,4344.71,849.68,62.96,37.49,21.29,337.69
Bihar,Soybean,Kharif,2000,99.95,1333.74,344.16,37.31,32.07,765.04
Bihar,Sugarcane,Whole Year,2006,947.18,1148.31,241.19,32.79,33.58,34758.04
Bihar,Sugarcane,Whole Year,2007,4242.88,1110.1,174.28,37.54,63.66,35935.36
Bihar,Sugarcane,Whole Year,2008,4341.02,1729.94,252.61,28.98,20.26,32667.87
Bihar,Sugarcane,Whole Year,2009,1559.43,840.1,176.16,19.98,23.18,23425.59
Bihar,Sugarcane,Whole Year,2010,3386.03,1106.0,183.24,30.69,82.08,45929.38
Bihar,Sugarcane,Whole Year,2011,4770.18,1559.44,177.8,30.89,33.28,30441.88
Bihar,Sugarcane,Whole Year,2012,2824.58,1771.99,205.49,36.55,50.55,38969.27
Bihar,Sugarcane,Whole Year,2013,1409.13,348.72,296.26,23.51,79.74,29074.12
Bihar,Sugarcane,Whole Year,2014,1476.68,591.49,342.18,25.23,65.1,38185.57
Bihar,Sugarcane,Whole Year,2015,4577.74,1311.66,171.12,35.25,33.58,39711.97
Bihar,Sugarcane,Whole Year,2016,2743.97,1725.83,237.62,34.34,69.02,44009.11
Bihar,Sugarcane,Whole Year,2017,2445.75,1352.79,118.16,18.08,45.72,31555.34
Bihar,Sugarcane,Whole Year,2005,4845.85,1342.45,170.4,21.85,46.71,36301.31
Bihar,Sugarcane,Whole Year,2004,1063.87,752.14,110.26,33.49,73.44,24572.89
Bihar,Sugarcane,Whole Year,2003,3193.01,880.83,322.71,37.39,33.02,38781.94
Bihar,Sugarcane,Whole Year,2002,501.69,954.67,224.54,28.44,44.82,33045.37
Bihar,Sugarcane,Whole Year,2001,2735.11,1738.2,111.81,31.1,23.25,30467.68
Bihar,Sugarcane,Whole Year,2000,569.45,333.52,101.45,29.3,72.75,20439.88
Bihar,Cotton,Kharif,2006,1052.27,1302.39,104.74,30.27,50.9,174.45
Bihar,Cotton,Kharif,2007,605.75,1390.11,333.3,30.21,73.69,305.08
Bihar,Cotton,Kharif,2008,3821.75,694.22,63.57,18.04,46.3,123.16
Bihar,Cotton,Kharif,2009,4578.65,510.4,211.29,29.86,60.76,165.33
Bihar,Cotton,Kharif,2010,540.33,778.2,65.38,25.91,34.14,145.7
Bihar,Cotton,Kharif,2011,2683.99,951.36,166.2,34.83,36.45,193.08
Bihar,Cotton,Kharif,2012,3684.38,1436.22,175.76,23.95,55.29,238.24
Bihar,Cotton,Kharif,2013,2545.68,1573.7,120.69,36.7,91.62,250.42
Bihar,Cotton,Kharif,2014,4796.58,1556.34,159.15,19.45,62.66,267.37
Bihar,Cotton,Kharif,2015,4980.16,1062.24,153.56,21.72,20.36,185.14
Bihar,Cotton,Kharif,2016,2570.11,1133.28,297.48,28.09,88.74,383.03
Bihar,Cotton,Kharif,2017,784.09,1583.0,252.54,21.4,34.23,271.93
Bihar,Cotton,Kharif,2005,4636.18,348.32,188.76,24.27,69.88,155.99
Bihar,Cotton,Kharif,2004,2163.17,1772.88,285.17,35.94,52.91,339.73
Bihar,Cotton,Kharif,2003,1208.68,917.8,264.83,20.19,40.29,244.88
Bihar,Cotton,Kharif,2002,4145.86,337.0,252.6,36.65,37.77,151.77
Bihar,Cotton,Kharif,2001,3483.49,1762.65,338.68,22.7,27.52,300.96
Bihar,Cotton,Kharif,2000,3642.51,1311.35,150.82,21.4,63.56,248.28
Bihar,Mustard,Rabi,2006,2444.22,1393.25,182.41,24.77,42.01,533.89
